Datetime,Close,High,Low,Open,Volume,Ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2000-02-09,0.8452537655830383,0.8790267769762762,0.8438467154296948,0.8565114694484421,299364800,AAPL
2000-02-10,0.8518208265304565,0.8546350259097861,0.8255531787044044,0.8471304274296183,302982400,AAPL
2000-02-11,0.8161717653274536,0.8565112159363085,0.8124194656908623,0.8527589162997173,212251200,AAPL
2000-02-14,0.8691760897636414,0.8696451398102607,0.8152337812565652,0.8203931814649411,367539200,AAPL
2000-02-15,0.8930984735488892,0.9001348249111262,0.864485721540458,0.8649547715500937,485744000,AAPL
2000-02-16,0.856511116027832,0.8865318142864789,0.8415012178117032,0.8837168133145792,378246400,AAPL
2000-02-17,0.8621405959129333,0.8668308957351419,0.8490067944624009,0.8644857458240377,289497600,AAPL
2000-02-18,0.8349349498748779,0.8658928547082224,0.8321198980239899,0.8602644544567627,233441600,AAPL
2000-02-22,0.8541662096977234,0.8776196144603372,0.8006928997563459,0.8264915047110762,422296000,AAPL
2000-02-23,0.8724592328071594,0.8930984343548731,0.8330578312915033,0.8498270948714431,473099200,AAPL
2000-02-24,0.8646023869514465,0.8940363965100641,0.838686953188917,0.8804335481127827,376432000,AAPL
2000-02-25,0.8283675312995911,0.8780885866673656,0.8264914314340099,0.8616715354588483,249144000,AAPL
2000-02-28,0.8499446511268616,0.8630784503649277,0.8133575029739781,0.8264913022120444,328328000,AAPL
2000-02-29,0.8602643013000488,0.879964600499463,0.8447845500156278,0.85228985057073,368961600,AAPL
2000-03-01,0.9779985547065735,0.9911323534373653,0.8893460144913227,0.8898150644170035,1077003200,AAPL
2000-03-02,0.91561359167099,0.9601744358558469,0.905763042435233,0.9531388875323448,311259200,AAPL
2000-03-03,0.9606437087059021,0.9624030723425031,0.9006039967146573,0.9371903032258239,323366400,AAPL
2000-03-06,0.9432882070541382,0.9690867504291458,0.9381279572833899,0.9456333561013748,210560000,AAPL
2000-03-07,0.9221802353858948,0.9564222874386177,0.9090464348765569,0.9489168863937689,273011200,AAPL
2000-03-08,0.91561359167099,0.9301545398567251,0.8898150447065555,0.9221800900792013,271230400,AAPL
2000-03-09,0.9174898862838745,0.9381281848954733,0.8874699871779707,0.9071702860648435,276718400,AAPL
2000-03-10,0.9437573552131653,0.9601744022831075,0.9081081600565268,0.9132684103648063,248606400,AAPL
2000-03-13,0.9104536175727844,0.9493859705111247,0.8968507665852582,0.9165518688692557,303956800,AAPL
2000-03-14,0.857449471950531,0.9324999874738916,0.8555732716892982,0.9097501073783052,428579200,AAPL
2000-03-15,0.8724592328071594,0.9024799351506274,0.8565112325705788,0.8677689333225382,443609600,AAPL
2000-03-16,0.9123294949531555,0.9156135456155129,0.8593252539445341,0.8804335011001729,378100800,AAPL
2000-03-17,0.9381285309791565,0.9381285309791565,0.8977890167726279,0.9015422194914047,305043200,AAPL
2000-03-20,0.9231184124946594,0.9475098155945444,0.9184280124137191,0.9268715141424542,204489600,AAPL
2000-03-21,1.0127098560333252,1.0263126072268027,0.9127995964626262,0.9198351463591113,524328000,AAPL
2000-03-22,1.0821309089660645,1.0835388604501788,0.9873801128724033,0.9965271380825209,567996800,AAPL
2000-03-23,1.0605546236038208,1.1285687779501585,1.0507040725180663,1.065713973235119,562564800,AAPL
2000-03-24,1.040853500366211,1.0802549022881833,1.0169310488513903,1.068997201420132,446913600,AAPL
2000-03-27,1.0474205017089844,1.0863528424939786,1.0272503557153574,1.0328796554514434,279182400,AAPL
2000-03-28,1.0441380739212036,1.065714484633448,1.0291272641744598,1.0300653646313838,202966400,AAPL
2000-03-29,1.0202149152755737,1.0464825117948644,1.004383754380496,1.0460135620889384,239836800,AAPL
2000-03-30,0.9437573552131653,1.0333486915831662,0.9414121057187135,1.0023899954154316,414400000,AAPL
2000-03-31,1.0192773342132568,1.0300650857350442,0.9456338630062326,0.956422516354748,404633600,AAPL
2000-04-03,1.0005145072937012,1.0469522839587966,0.9714326914617025,1.0169315660379445,328563200,AAPL
2000-04-04,0.9554842114448547,0.9981688637657845,0.8762123564097414,0.9953546639628977,660329600,AAPL
2000-04-05,0.9784684777259827,0.997230676529527,0.9306236783619641,0.949151302084068,457665600,AAPL
2000-04-06,0.9395365118980408,1.0094268882968676,0.9249947547722881,0.9803450774960292,259627200,AAPL
2000-04-07,0.9887874722480774,0.9897254721509655,0.9418814649261107,0.9550152672198127,242435200,AAPL
2000-04-10,0.9381285309791565,0.9962930526194871,0.9362524306346547,0.988318599074837,212262400,AAPL
2000-04-11,0.8963817358016968,0.9371901894364448,0.8860621344323393,0.9268714898936511,541822400,AAPL
2000-04-12,0.8199241161346436,0.8930985273201758,0.7870900623670575,0.8930985273201758,941136000,AAPL
2000-04-13,0.8541662096977234,0.9006039691642317,0.81429575227105,0.8368111070177053,529827200,AAPL
2000-04-14,0.8396251797676086,0.8855930304753591,0.8180478783109159,0.8203930781471864,667620800,AAPL
2000-04-17,0.929685652256012,0.9301547022531946,0.8185169451102497,0.8218010466126343,409561600,AAPL
2000-04-18,0.9522010684013367,0.9522010684013367,0.8959127573058053,0.9268715638853025,390924800,AAPL
2000-04-19,0.9090465307235718,0.9775297402231604,0.898726928858412,0.9470408864929417,520150400,AAPL
2000-04-20,0.8921602964401245,0.9362520957684661,0.8785574465242781,0.9282784466995432,722120000,AAPL
2000-04-24,0.9043565392494202,0.9043565392494202,0.8612028187395866,0.8630789193312455,443620800,AAPL
2000-04-25,0.9629887938499451,0.9662728452187185,0.9160827925612246,0.9165518425538172,391641600,AAPL
2000-04-26,0.9104536175727844,0.9606435714683529,0.9006038680543808,0.9503239703202946,366912000,AAPL
2000-04-27,0.9512619376182556,0.9531389390042215,0.8749220306727987,0.8794954930504549,326603200,AAPL
2000-04-28,0.9310922622680664,0.9568909017543407,0.9104531703138267,0.9540767033034038,249580800,AAPL
2000-05-01,0.9329688549041748,0.9390671057771792,0.9146757055322404,0.937190104259686,226195200,AAPL
2000-05-02,0.8846550583839417,0.947509870063462,0.8818408582547809,0.9249945655798573,236432000,AAPL
2000-05-03,0.8635475039482117,0.9099844506092083,0.8377489553071465,0.8926293020067587,489798400,AAPL
2000-05-04,0.830712616443634,0.8649546658019607,0.8297745165390533,0.86401656589738,399515200,AAPL
2000-05-05,0.8490068912506104,0.8612025940458505,0.8309473610810703,0.8316508860940139,284076800,AAPL
2000-05-08,0.8264913558959961,0.8532279559511079,0.8255532559474683,0.8412667306941367,184900800,AAPL
2000-05-09,0.7913113832473755,0.8349349417751047,0.7870900830997319,0.8278985898038822,327140800,AAPL
2000-05-10,0.7453433275222778,0.7880279758058857,0.7411211764922387,0.7809916252391405,535091200,AAPL
2000-05-11,0.7716110944747925,0.7823997468370617,0.7429983394803534,0.7608224922140034,499744000,AAPL
2000-05-12,0.807729184627533,0.8293056358372547,0.7862687684365656,0.7955334833040362,306913600,AAPL
2000-05-15,0.7580083012580872,0.8110125116669377,0.7514409490390017,0.8110125116669377,678932800,AAPL
2000-05-16,0.79318767786026,0.8185171868112867,0.7711422212798964,0.7843928625623685,440451200,AAPL
2000-05-17,0.7608226537704468,0.7781777601307713,0.7533172500215848,0.7777087099725857,398092800,AAPL
2000-05-18,0.7561320662498474,0.7875590182472535,0.7551939662265728,0.7730181171761686,373777600,AAPL
2000-05-19,0.705473005771637,0.7448744088565856,0.7007818042736612,0.7448744088565856,740667200,AAPL
2000-05-22,0.6749832034111023,0.7035968049592336,0.6454323536403584,0.7035968049592336,755507200,AAPL
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600,AAPL
2000-05-24,0.6580972075462341,0.6735761597323363,0.6229171012216899,0.6468395554858475,678462400,AAPL
2000-05-25,0.6549309492111206,0.6953881036139399,0.6454326083409884,0.664195666828637,406750400,AAPL
2000-05-26,0.6482468247413635,0.6745144358982418,0.6398042222861374,0.6604425299793383,181148800,AAPL
2000-05-30,0.6571592092514038,0.6613805097092126,0.6135364992435925,0.6576282092346161,713059200,AAPL
2000-05-31,0.6304224133491516,0.6848337642838704,0.6290153135078024,0.6519996644003783,433507200,AAPL
2000-06-01,0.6688856482505798,0.6721688472430094,0.6032166582556575,0.6135362570602948,903840000,AAPL
2000-06-02,0.6946843266487122,0.7486266285149081,0.6679476756593148,0.703596827553524,792848000,AAPL
2000-06-05,0.6853029727935791,0.7148538320097496,0.6731072687645528,0.7003129274635321,323668800,AAPL
2000-06-06,0.6970295310020447,0.7261113340114119,0.6777982795455507,0.6902285561378796,525481600,AAPL
2000-06-07,0.7247041463851929,0.7279873959645085,0.6876479463058097,0.7026586976442399,337019200,AAPL
2000-06-08,0.7115702629089355,0.7392449593468371,0.6989055144238255,0.7326785110605509,238526400,AAPL
2000-06-09,0.71860671043396,0.7350237090104423,0.7082871106329609,0.7261112089424729,252358400,AAPL
2000-06-12,0.684364914894104,0.7237663272771997,0.6820197645049694,0.7232972771587781,290337600,AAPL
2000-06-13,0.7092252969741821,0.7106323969781325,0.6618494898730458,0.6843647933864961,351456000,AAPL
2000-06-14,0.6787362694740295,0.7223589669104384,0.676391069827887,0.7106322672591648,277446400,AAPL
2000-06-15,0.6932771801948547,0.7007817290051673,0.6679476307727705,0.6848337298463227,248572800,AAPL
2000-06-16,0.684364914894104,0.7035970218806105,0.6684169102588492,0.701720019783137,303564800,AAPL
2000-06-19,0.7251732349395752,0.7345547859328101,0.6740451322611531,0.6796743835065238,394004800,AAPL
2000-06-20,0.7598842978477478,0.7800536482712237,0.7383070459009342,0.7392450958002778,501390400,AAPL
2000-06-21,0.8349349498748779,0.8546352525816248,0.7551940356909705,0.7580082859181803,490000000,AAPL
2000-06-22,0.8067903518676758,0.8649548639434164,0.8039761517122024,0.8368111088368676,467712000,AAPL
2000-06-23,0.7758322358131409,0.8199239844216119,0.762698436050606,0.8072592346216048,204965600,AAPL
2000-06-26,0.8124192357063293,0.8218007837655726,0.7823993941691123,0.7880277919292065,185354400,AAPL
2000-06-27,0.776770293712616,0.8330577391132485,0.7748941440654806,0.8072591909464846,203470400,AAPL
2000-06-28,0.8171099424362183,0.8311817947362188,0.7730181853242645,0.8002238900212487,286428800,AAPL
2000-06-29,0.7692657709121704,0.8096052191878547,0.7664507196732587,0.7964714196973455,203660800,AAPL
2000-06-30,0.7861518859863281,0.824615237895815,0.7758322851399075,0.7927183854733277,323097600,AAPL
2000-07-03,0.8002236485481262,0.8152335463232808,0.7823995014057424,0.7823995014057424,70828800,AAPL
2000-07-05,0.7748942971229553,0.8283675536656805,0.7617604954768036,0.7992857503975456,265216000,AAPL
2000-07-06,0.7777084112167358,0.7945953126571357,0.7448743616405034,0.7880280117474666,309545600,AAPL
2000-07-07,0.8171099424362183,0.8227391943913115,0.7823997375003029,0.7894352377877257,263603200,AAPL
2000-07-10,0.857449471950531,0.874336376534208,0.8067903614468923,0.8119506135860166,397796000,AAPL
2000-07-11,0.85463547706604,0.8893464928757894,0.8321201165943661,0.8555734772190251,357896000,AAPL
2000-07-12,0.8837170600891113,0.8846550599985703,0.8461917529538672,0.8724593577252819,225433600,AAPL
2000-07-13,0.8480687737464905,0.9099846851877039,0.8218011683883116,0.8780886794352041,445659200,AAPL
2000-07-14,0.8658929467201233,0.8855932515202727,0.8536972431880172,0.8574495438220389,190276800,AAPL
2000-07-17,0.8752744793891907,0.8827789798485939,0.8574494746194153,0.8743363792556543,260002400,AAPL
2000-07-18,0.8593255877494812,0.8837170934189561,0.8536971872686089,0.8780886929380839,318404800,AAPL
2000-07-19,0.7908420562744141,0.8527587454862186,0.7767702089845433,0.8283672996899948,457872800,AAPL
2000-07-20,0.8274293541908264,0.8565111522038716,0.8124194052392637,0.8255532045121339,465572800,AAPL
2000-07-21,0.8039761781692505,0.8349349861752248,0.7945954772746545,0.815937405999537,196235200,AAPL
2000-07-24,0.7308027148246765,0.7936566862021577,0.7129777072491583,0.7889663351006356,412171200,AAPL
2000-07-25,0.7514408826828003,0.7598843342104178,0.7364309312411296,0.7551939842863049,211607200,AAPL
2000-07-26,0.7514408826828003,0.7692658857837437,0.7392451311753019,0.7481576327257736,210470400,AAPL
2000-07-27,0.7805225849151611,0.7992856355418776,0.7486265862545828,0.7505027360026973,294985600,AAPL
2000-07-28,0.7251732349395752,0.7880280383775422,0.703596835019465,0.7847447886235294,237893600,AAPL
2000-07-31,0.7626984715461731,0.7748942220527062,0.7317405713609433,0.7378379706502223,155299200,AAPL
2000-08-01,0.7401831746101379,0.7678578753640615,0.7392450746361775,0.7551939265273764,137284000,AAPL
2000-08-02,0.7092252969741821,0.7495647523304443,0.7082872470053745,0.7354929005658185,162355200,AAPL
2000-08-03,0.7204832434654236,0.7214213439194661,0.6641957632794202,0.6838960231188086,339897600,AAPL
2000-08-04,0.711101233959198,0.7692656754566615,0.6951532369336818,0.7425290298404877,263121600,AAPL
2000-08-07,0.7195450663566589,0.7364311220622414,0.7082874119778303,0.7186070161693631,187348000,AAPL
2000-08-08,0.7017198204994202,0.7204828720389245,0.6951533712137786,0.7195448221699677,176674400,AAPL
2000-08-09,0.7129775881767273,0.7270494908564974,0.7092253379830562,0.722359140538298,379640800,AAPL
2000-08-10,0.7139156460762024,0.727049447854636,0.7111014460720267,0.7204829477772411,251714400,AAPL
2000-08-11,0.7157924175262451,0.720482766386173,0.6838955702663584,0.7031276689708513,238056000,AAPL
2000-08-14,0.7064111232757568,0.7157926253427923,0.6951534710997532,0.7143847236627615,156660000,AAPL
2000-08-15,0.7007819414138794,0.7195449975260169,0.6979677410197048,0.7092253943216426,114200800,AAPL
2000-08-16,0.7279874682426453,0.7354928697077684,0.70265876740762,0.7035968674385469,143673600,AAPL
2000-08-17,0.7720798850059509,0.7870898325455953,0.7251730912613908,0.7261111409617649,270900000,AAPL
2000-08-18,0.7505028247833252,0.777708477342641,0.7486266748132717,0.7711420275996679,190176000,AAPL
2000-08-21,0.7580083012580872,0.7739563040522827,0.7448744986465727,0.7542551492216829,134467200,AAPL
2000-08-22,0.7758322358131409,0.792718335072957,0.756131987082569,0.7598842364783801,276802400,AAPL
2000-08-23,0.8152337074279785,0.8218010588051293,0.7664508035471191,0.7725491049201283,236863200,AAPL
2000-08-24,0.8422048091888428,0.8499446846832205,0.8011617851524172,0.8206275589943948,310766400,AAPL
2000-08-25,0.8527590036392212,0.8630786052695941,0.8461917020297497,0.84806870376531,334460000,AAPL
2000-08-28,0.8715212941169739,0.8855931972045091,0.8565113910806911,0.8593255913328623,359004800,AAPL
2000-08-29,0.8884082436561584,0.8921604436221353,0.8658928393952204,0.8687070394711821,267030400,AAPL
2000-08-30,0.8930984735488892,0.9006038749207619,0.8811372473899022,0.8855930721770164,285392800,AAPL
2000-08-31,0.914675772190094,0.9231183717193212,0.8846549684519602,0.8851240184596312,419596800,AAPL
2000-09-01,0.9522010684013367,0.9550152685197503,0.9174900617992611,0.9203042619176747,256872000,AAPL
2000-09-05,0.9371902346611023,0.9625198385803422,0.9343760346315438,0.9404743865560203,298642400,AAPL
2000-09-06,0.8771503567695618,0.9362520530195668,0.8668307569057062,0.9212420538817523,355404000,AAPL
2000-09-07,0.9306239485740662,0.9390673513193045,0.8743364339935685,0.8874702374971689,217464800,AAPL
2000-09-08,0.8837170600891113,0.9249945672681115,0.8780886598205171,0.9249945672681115,195518400,AAPL
2000-09-11,0.8771503567695618,0.9062321549468747,0.8724591558721074,0.8809026561481416,187381600,AAPL
2000-09-12,0.8668307662010193,0.9015418655433843,0.8555730663210646,0.8607333172215434,187997600,AAPL
2000-09-13,0.8705833554267883,0.8930986624788405,0.8518211506664205,0.8518211506664205,305984000,AAPL
2000-09-14,0.8534627556800842,0.8949747414597279,0.8527591304320156,0.8790267375282451,426552000,AAPL
2000-09-15,0.8290709853172302,0.8733980592211129,0.8142955612237683,0.866830758722076,394514400,AAPL
2000-09-18,0.9104536175727844,0.9118606673880139,0.826491411921753,0.8293056117551613,424536000,AAPL
2000-09-19,0.8996660709381104,0.9081086732807555,0.87902686169327,0.8968510685333636,271510400,AAPL
2000-09-20,0.9163174033164978,0.9221802779446858,0.8790265747144795,0.8916913258190997,227388000,AAPL
2000-09-21,0.850882887840271,0.8949745916767149,0.8293056350279868,0.8780885905787978,510490400,AAPL
2000-09-22,0.7833378314971924,0.7870901319288676,0.7505029231025804,0.7551940752151534,726700800,AAPL
2000-09-25,0.8030378818511963,0.8330577287753816,0.7814614347056176,0.7917801824846099,435551200,AAPL
2000-09-26,0.7720798850059509,0.8218008779530966,0.7711418353055769,0.8002236305830281,290936800,AAPL
2000-09-27,0.7345550060272217,0.7917805252648032,0.7242354020556988,0.7767706203553073,402259200,AAPL
2000-09-28,0.8030378818511963,0.8077290324835632,0.7223589388935061,0.7401830867913786,979585600,AAPL
2000-09-29,0.386508584022522,0.43529153263741904,0.380880184997996,0.4230957829583275,7421640800,AAPL
2000-10-02,0.36399421095848083,0.4015194950383154,0.3527365580975288,0.4005814199267561,2424788800,AAPL
2000-10-03,0.3349122405052185,0.3752517051153969,0.3330352645267604,0.3743136304631978,2038120000,AAPL
2000-10-04,0.35461264848709106,0.3564887734754452,0.3283450448954547,0.3358504466754716,1466024000,AAPL
2000-10-05,0.33115914463996887,0.3677463389422022,0.3302210699044385,0.3527364167025085,873006400,AAPL
2000-10-06,0.3330353796482086,0.34429303088794,0.31521122862394896,0.3405407560328114,612656800,AAPL
2000-10-09,0.32646891474723816,0.3433549662528794,0.3170873630764042,0.33960271633547573,597564800,AAPL
2000-10-10,0.3133350610733032,0.33678843533696273,0.3077057853063662,0.324592710780741,691101600,AAPL
2000-10-11,0.29457205533981323,0.3152112600237979,0.28706752993272866,0.30207745752280635,1198422400,AAPL
2000-10-12,0.3002012073993683,0.31239692975090605,0.2926958083423876,0.3048915306939254,1191064000,AAPL
2000-10-13,0.33115914463996887,0.33209721937549924,0.300201225425051,0.3039534742657098,1247752800,AAPL
2000-10-16,0.32271674275398254,0.3489843543121249,0.32083974042050506,0.3349124732290054,820176000,AAPL
2000-10-17,0.3020775318145752,0.3292832185773319,0.29551105481172985,0.3255309424255994,601720000,AAPL
2000-10-18,0.3020775318145752,0.3161494128462634,0.28143832205466385,0.29175792693461955,834265600,AAPL
2000-10-19,0.28425318002700806,0.2973869767664751,0.2748716568704087,0.2875364288060408,1506724800,AAPL
2000-10-20,0.2926959693431854,0.3058297735983272,0.2842533426878507,0.2861294930782556,791263200,AAPL
2000-10-23,0.3058297038078308,0.30864475542558034,0.291757827568696,0.3041880788535321,551292000,AAPL
2000-10-24,0.2833152413368225,0.31333512015136106,0.2823771663111683,0.3105208950743985,804451200,AAPL
2000-10-25,0.2776859998703003,0.2880056030395522,0.27674794977592965,0.28612947780006864,663969600,AAPL
2000-10-26,0.2776859998703003,0.28331527741547213,0.2626760710769683,0.2823772022703592,721851200,AAPL
2000-10-27,0.278624027967453,0.2880055544074441,0.2683044265407507,0.2833152295753639,744503200,AAPL
2000-10-30,0.28988170623779297,0.29926323273788025,0.28143822967968785,0.28706750631037004,639189600,AAPL
2000-10-31,0.29363390803337097,0.30395348190552485,0.28894355928855947,0.2964489589848512,885880800,AAPL
2000-11-01,0.30770590901374817,0.3133351870438307,0.2917579037015289,0.2917579037015289,575366400,AAPL
2000-11-02,0.3349122405052185,0.33678836475888757,0.31614919431603344,0.3170872439175034,590693600,AAPL
2000-11-03,0.33397340774536133,0.3452310833000263,0.3292830832710646,0.3452310833000263,515821600,AAPL
2000-11-06,0.32177847623825073,0.3396026228951045,0.3133350269460585,0.33678839865526705,393478400,AAPL
2000-11-07,0.3199015259742737,0.32740690112758625,0.31239697749517115,0.3227165771161974,301963200,AAPL
2000-11-08,0.30113932490348816,0.3217785256432064,0.29738705039165636,0.3208395990275591,422088800,AAPL
2000-11-09,0.30301547050476074,0.30770579479179727,0.28612939623481837,0.29832512116698917,476834400,AAPL
2000-11-10,0.2861294746398926,0.29832520291393155,0.2861294746398926,0.2905853002165385,422251200,AAPL
2000-11-13,0.29081976413726807,0.3002013159447942,0.27393371238559144,0.28143823738048074,431816000,AAPL
2000-11-14,0.30395349860191345,0.30770577279373146,0.2936339241628978,0.299263174650191,409001600,AAPL
2000-11-15,0.2983250319957733,0.3030153799315706,0.2889435094501671,0.300670205963672,282357600,AAPL
2000-11-16,0.28519123792648315,0.2973869592908839,0.28331511377066215,0.2926957846512228,239372000,AAPL
2000-11-17,0.2776859998703003,0.2889436781846651,0.27393374939133314,0.2880056030395522,446180000,AAPL
2000-11-20,0.28425318002700806,0.29269580185114275,0.27393360726273874,0.2790929803078407,408066400,AAPL
2000-11-21,0.2823772132396698,0.2926959650845305,0.2814382863328465,0.28800561422750537,301952000,AAPL
2000-11-22,0.2776859998703003,0.28706755294518155,0.2758098746308167,0.2823772022703592,280532000,AAPL
2000-11-24,0.28988170623779297,0.2926959061652159,0.28237715639750643,0.28308070637936217,160932800,AAPL
2000-11-27,0.2805001735687256,0.2992632261562484,0.2776859486524571,0.2983251511841589,258792800,AAPL
2000-11-28,0.2706504464149475,0.2851913473408216,0.26924334649556253,0.2805001709013795,269124800,AAPL
2000-11-29,0.2636139988899231,0.27487164586171964,0.2589236508365059,0.27158842226491026,492150400,AAPL
2000-11-30,0.2476661056280136,0.25517063052598904,0.24203682891599834,0.2504803055960967,809597600,AAPL
2000-12-01,0.2561095952987671,0.2626760712165626,0.25235646804182654,0.25517066842791863,385705600,AAPL
2000-12-04,0.2504803538322449,0.2579857319006758,0.24672807813529496,0.2579857319006758,371520800,AAPL
2000-12-05,0.25517064332962036,0.261737970326698,0.24578996794840546,0.25423259332701675,613978400,AAPL
2000-12-06,0.2148311734199524,0.22515074989965306,0.210140823489985,0.2195223500242828,1374464000,AAPL
2000-12-07,0.2148311734199524,0.22327462495810907,0.210140823489985,0.2167081500865977,408917600,AAPL
2000-12-08,0.22608889639377594,0.2298420242395865,0.2167082186180493,0.22233662027333603,435624000,AAPL
2000-12-11,0.22796498239040375,0.23078003414583353,0.22327463230607694,0.22796498239040375,332511200,AAPL
2000-12-12,0.2307799756526947,0.24016064839299828,0.2251507002430129,0.22890297434928086,386260000,AAPL
2000-12-13,0.22515076398849487,0.23359424110574165,0.2232746389295521,0.23359424110574165,344887200,AAPL
2000-12-14,0.2167081981897354,0.22890307564353757,0.2167081981897354,0.22561985000436707,263317600,AAPL
2000-12-15,0.21107888221740723,0.2204604080286322,0.2101408072935674,0.21858425818095253,513945600,AAPL
2000-12-18,0.2138931304216385,0.2195223828642308,0.20920279231537847,0.2185843077277562,325808000,AAPL
2000-12-19,0.21014083921909332,0.22890304196694444,0.21014083921909332,0.2157692395157511,374007200,AAPL
2000-12-20,0.2157692313194275,0.21952235811670953,0.20451241862834904,0.2068575936797848,565331200,AAPL
2000-12-21,0.21107888221740723,0.2251507325463587,0.20826466997125592,0.2138930819381904,366844800,AAPL
2000-12-22,0.22515076398849487,0.22515076398849487,0.21201696169852124,0.21201696169852124,318052000,AAPL
2000-12-26,0.2204604148864746,0.2251507395501026,0.21389308859174355,0.22327461469479884,216815200,AAPL
2000-12-27,0.2223365753889084,0.22233657538890841,0.21295504778171676,0.21530022301490026,325466400,AAPL
2000-12-28,0.2223365753889084,0.22421272559575167,0.21483119798856,0.2157692480412405,305177600,AAPL
2000-12-29,0.2232746183872223,0.22515074327355264,0.2176462186774937,0.220460418532358,630336000,AAPL
2001-01-02,0.2232746183872223,0.22890301809695088,0.21858426859529012,0.2232746183872223,452312000,AAPL
2001-01-03,0.24578994512557983,0.25048029490603474,0.21670814317867595,0.21764621814491444,817073600,AAPL
2001-01-04,0.2561095952987671,0.27768600001787136,0.25235646804182654,0.2722921242947757,739396000,AAPL
2001-01-05,0.24578994512557983,0.26079989610751975,0.24109876867078822,0.2542325697202512,412356000,AAPL
2001-01-08,0.24860411882400513,0.254936092866661,0.23922259357555917,0.2542325429786698,373699200,AAPL
2001-01-09,0.25798559188842773,0.2647865894638281,0.24860406853762898,0.25235634219816955,588929600,AAPL
2001-01-10,0.24860411882400513,0.2551705927955015,0.24109874331069234,0.2504802685591383,580781600,AAPL
2001-01-11,0.2701813876628876,0.2776859112773191,0.24391378893561189,0.24391378893561189,803734400,AAPL
2001-01-12,0.25798559188842773,0.27018133927267923,0.2561094675835224,0.26830433819223176,423376800,AAPL
2001-01-16,0.25704750418663025,0.27393357235729093,0.25517050338421027,0.2617378267795128,306118400,AAPL
2001-01-17,0.25235632061958313,0.2636139923633915,0.2476659977330168,0.2636139923633915,840873600,AAPL
2001-01-18,0.2805001735687256,0.2814382234900774,0.2645521475210754,0.2673663724373439,1227010400,AAPL
2001-01-19,0.2926959693431854,0.2936340445383879,0.28050024028324605,0.291757894147983,776664000,AAPL
2001-01-22,0.2889435589313507,0.2945719573775808,0.2767478355560565,0.28612935970823566,519327200,AAPL
2001-01-23,0.30770590901374817,0.31427323721900574,0.28612950244750074,0.28988177830043427,879530400,AAPL
2001-01-24,0.30770590901374817,0.31052096136607216,0.29363405415336785,0.3095829111908971,717091200,AAPL
